Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status,Numero da edicao (product.metafields.custom.numero_da_edicao),Lenda da caveira (product.metafields.custom.lenda)
kultu-085,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-085-b.jpg,2,"Garrafa KULTU by shazequin N.º 85 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-086,KULTU N.º 086,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-086,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-086-a.jpg,1,"Garrafa KULTU by shazequin N.º 86 — absinto de edição limitada, caveira pintada à mão",active,86,"[LENDA — texto próprio desta caveira, opcional]"
kultu-086,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-086-b.jpg,2,"Garrafa KULTU by shazequin N.º 86 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-087,KULTU N.º 087,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-087,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-087-a.jpg,1,"Garrafa KULTU by shazequin N.º 87 — absinto de edição limitada, caveira pintada à mão",active,87,"[LENDA — texto próprio desta caveira, opcional]"
kultu-087,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-087-b.jpg,2,"Garrafa KULTU by shazequin N.º 87 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-088,KULTU N.º 088,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-088,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-088-a.jpg,1,"Garrafa KULTU by shazequin N.º 88 — absinto de edição limitada, caveira pintada à mão",active,88,"[LENDA — texto próprio desta caveira, opcional]"
kultu-088,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-088-b.jpg,2,"Garrafa KULTU by shazequin N.º 88 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-089,KULTU N.º 089,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-089,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-089-a.jpg,1,"Garrafa KULTU by shazequin N.º 89 — absinto de edição limitada, caveira pintada à mão",active,89,"[LENDA — texto próprio desta caveira, opcional]"
kultu-089,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-089-b.jpg,2,"Garrafa KULTU by shazequin N.º 89 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-090,KULTU N.º 090,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-090,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-090-a.jpg,1,"Garrafa KULTU by shazequin N.º 90 — absinto de edição limitada, caveira pintada à mão",active,90,"[LENDA — texto próprio desta caveira, opcional]"
kultu-090,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-090-b.jpg,2,"Garrafa KULTU by shazequin N.º 90 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-091,KULTU N.º 091,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-091,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-091-a.jpg,1,"Garrafa KULTU by shazequin N.º 91 — absinto de edição limitada, caveira pintada à mão",active,91,"[LENDA — texto próprio desta caveira, opcional]"
kultu-091,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-091-b.jpg,2,"Garrafa KULTU by shazequin N.º 91 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-092,KULTU N.º 092,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-092,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-092-a.jpg,1,"Garrafa KULTU by shazequin N.º 92 — absinto de edição limitada, caveira pintada à mão",active,92,"[LENDA — texto próprio desta caveira, opcional]"
kultu-092,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-092-b.jpg,2,"Garrafa KULTU by shazequin N.º 92 — absinto de edição limitada, caveira pintada à mão (vista 2)",,,
kultu-092,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-092-c.jpg,3,"Garrafa KULTU by shazequin N.º 92 — absinto de edição limitada, caveira pintada à mão (vista 3)",,,
kultu-093,KULTU N.º 093,"<p><em>Cada caveira é uma obra de arte. Cada garrafa, um brinde à vida. Absinto de edição limitada, assinado por shazequin.</em></p><p>Esta garrafa não saiu de uma linha de produção — saiu das mãos de shazequin.</p><p>Inspirada no Día de Los Muertos, a caveira Kultu não celebra a morte: celebra a memória, a alegria e a vida que continua. Cada peça é pintada individualmente à mão, com técnica mista — acrílico, esmalte, óleo e spray, contorno de silicone e uma seleção própria de acessórios — o que garante que a sua garrafa é, literalmente, a única no mundo com aquele rosto.</p><p>Numerada manualmente, esta é uma edição limitada e exclusiva. Não haverá reedição. Quando esta tiragem acabar, acaba mesmo — e a sua garrafa passa a ser, também ela, uma peça de coleção.</p><p><em>Autêntica e única. Como você.</em></p><h3>Ficha técnica</h3><ul><li>Tipo de bebida: Absinto</li><li>Volume: 70 cl</li><li>Grau alcoólico: 80%</li><li>Edição: Limitada — numerada à mão</li><li>Técnica da garrafa: Acrílico, esmalte, óleo, spray, silicone</li><li>Artista: shazequin</li></ul><p><strong>Confirmação de idade obrigatória antes da compra. Venda proibida a menores de 18 anos. Consuma com responsabilidade.</strong></p>",KULTU by shazequin,Absinto,"kultu, absinto, edição limitada, peça única, pintado à mão, disponivel",TRUE,Title,Default Title,KULTU-093,shopify,1,deny,manual,399.00,TRUE,TRUE,https://raw.githubusercontent.com/antonio-p-sousa/expand/main/assets/produtos-hd/kultu-093-a.jpg,1,"Garrafa KULTU by shazequin N.º 93 — absinto de edição limitada, caveira pintada à mão",active,93,"[LENDA — texto próprio desta caveira, opcional]"
